timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB]
2023/12/12 13:46:49.397, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 13:46:49.397, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:46:49.398, NVIDIA A40, 00000000:81:00.0, 545.23.08, 50, 17 %, 12 %, 46068 MiB, 35691 MiB
2023/12/12 13:46:49.398, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:46:49.399, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:46:49.399, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:47:49.401, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 0 %, 0 %, 46068 MiB, 45111 MiB
2023/12/12 13:47:49.403, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:47:49.403, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 2 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:47:49.404, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:47:49.407, NVIDIA A40, 00000000:81:00.0, 545.23.08, 47, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 13:47:49.408, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:47:49.408, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:47:49.409, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:48:49.410, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45111 MiB
2023/12/12 13:48:49.412, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:48:49.414, NVIDIA A40, 00000000:41:00.0, 545.23.08, 51, 38 %, 25 %, 46068 MiB, 35691 MiB
2023/12/12 13:48:49.415, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:48:49.415, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 52 %, 35 %, 46068 MiB, 35691 MiB
2023/12/12 13:48:49.416, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:48:49.416, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:48:49.417, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:49:49.419, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45119 MiB
2023/12/12 13:49:49.420, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:49:49.421, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 40 %, 28 %, 46068 MiB, 35691 MiB
2023/12/12 13:49:49.421, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:49:49.422, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 13:49:49.422, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:49:49.424, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:49:49.425, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:50:49.427, NVIDIA A40, 00000000:01:00.0, 545.23.08, 31, 13 %, 4 %, 46068 MiB, 45119 MiB
2023/12/12 13:50:49.429, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:50:49.430, NVIDIA A40, 00000000:41:00.0, 545.23.08, 51, 41 %, 29 %, 46068 MiB, 35691 MiB
2023/12/12 13:50:49.430, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:50:49.431, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 2 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:50:49.431, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:50:49.432, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:50:49.433, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:51:49.434, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 15 %, 1 %, 46068 MiB, 45108 MiB
2023/12/12 13:51:49.435, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:51:49.435, NVIDIA A40, 00000000:41:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 13:51:49.436, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:51:49.436, NVIDIA A40, 00000000:81:00.0, 545.23.08, 51, 2 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:51:49.437, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:51:49.437, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:51:49.438, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:52:49.439, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 10 %, 0 %, 46068 MiB, 45107 MiB
2023/12/12 13:52:49.440, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:52:49.441, NVIDIA A40, 00000000:41:00.0, 545.23.08, 53, 2 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:52:49.441, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:52:49.442, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 9 %, 4 %, 46068 MiB, 35691 MiB
2023/12/12 13:52:49.442, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:52:49.443, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:52:49.443, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:53:49.445, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 20 %, 6 %, 46068 MiB, 45107 MiB
2023/12/12 13:53:49.446, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:53:49.447, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 31 %, 21 %, 46068 MiB, 35691 MiB
2023/12/12 13:53:49.447, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:53:49.448, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 52 %, 35 %, 46068 MiB, 35691 MiB
2023/12/12 13:53:49.448, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:53:49.449, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:53:49.455, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:54:49.460, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 46 %, 12 %, 46068 MiB, 45107 MiB
2023/12/12 13:54:49.461, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:54:49.462, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 11 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 13:54:49.462, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:54:49.463, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 41 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 13:54:49.463, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:54:49.464, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:54:49.464, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:55:49.465, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 3 %, 0 %, 46068 MiB, 45107 MiB
2023/12/12 13:55:49.467, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:55:49.468, NVIDIA A40, 00000000:41:00.0, 545.23.08, 52, 9 %, 6 %, 46068 MiB, 35691 MiB
2023/12/12 13:55:49.468, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:55:49.469, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 13:55:49.469, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:55:49.470, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:55:49.470, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:56:49.472, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 12 %, 3 %, 46068 MiB, 45111 MiB
2023/12/12 13:56:49.473, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:56:49.474, NVIDIA A40, 00000000:41:00.0, 545.23.08, 52, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:56:49.474, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:56:49.475, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 5 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:56:49.475, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:56:49.476, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:56:49.476, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:57:49.478, NVIDIA A40, 00000000:01:00.0, 545.23.08, 35, 15 %, 0 %, 46068 MiB, 45100 MiB
2023/12/12 13:57:49.479, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:57:49.479, NVIDIA A40, 00000000:41:00.0, 545.23.08, 53, 6 %, 4 %, 46068 MiB, 35691 MiB
2023/12/12 13:57:49.480, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:57:49.480, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 11 %, 7 %, 46068 MiB, 35691 MiB
2023/12/12 13:57:49.481, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:57:49.481, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:57:49.482, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:58:49.483, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 45099 MiB
2023/12/12 13:58:49.483, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:58:49.484, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 16 %, 10 %, 46068 MiB, 35691 MiB
2023/12/12 13:58:49.484, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:58:49.485, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 41 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 13:58:49.485, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:58:49.486, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:58:49.487, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:59:49.488, NVIDIA A40, 00000000:01:00.0, 545.23.08, 35, 0 %, 0 %, 46068 MiB, 45099 MiB
2023/12/12 13:59:49.489, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:59:49.490, NVIDIA A40, 00000000:41:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 13:59:49.490, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:59:49.491, NVIDIA A40, 00000000:81:00.0, 545.23.08, 51, 2 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 13:59:49.492, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:59:49.492, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 13:59:49.493, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:00:49.494, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 89 %, 0 %, 46068 MiB, 45194 MiB
2023/12/12 14:00:49.495, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:00:49.495, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:00:49.496, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:00:49.496, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:00:49.497, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:00:49.497, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:00:49.498, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:01:49.499, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 8 %, 0 %, 46068 MiB, 45104 MiB
2023/12/12 14:01:49.500, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:01:49.500, NVIDIA A40, 00000000:41:00.0, 545.23.08, 51, 52 %, 35 %, 46068 MiB, 35691 MiB
2023/12/12 14:01:49.501, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:01:49.501, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:01:49.501, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:01:49.502, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:01:49.503, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:02:49.504, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 11 %, 0 %, 46068 MiB, 45111 MiB
2023/12/12 14:02:49.505, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:02:49.505, NVIDIA A40, 00000000:41:00.0, 545.23.08, 52, 3 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 14:02:49.506, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:02:49.506, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 14:02:49.507, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:02:49.507, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:02:49.508, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:03:49.509, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 45111 MiB
2023/12/12 14:03:49.510, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:03:49.511, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 12 %, 7 %, 46068 MiB, 35691 MiB
2023/12/12 14:03:49.511, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:03:49.512, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:03:49.512, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:03:49.513, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:03:49.513, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:04:49.515, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 14:04:49.515, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:04:49.516, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 14:04:49.516, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:04:49.517, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 14:04:49.517, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:04:49.518, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:04:49.518, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:05:49.519, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 13 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 14:05:49.520, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:05:49.521, NVIDIA A40, 00000000:41:00.0, 545.23.08, 52, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:05:49.521, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:05:49.522, NVIDIA A40, 00000000:81:00.0, 545.23.08, 52, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 14:05:49.523, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:05:49.523, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:05:49.524, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:06:49.525, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 45100 MiB
2023/12/12 14:06:49.526, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:06:49.527, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 22 %, 14 %, 46068 MiB, 35691 MiB
2023/12/12 14:06:49.527, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:06:49.528, NVIDIA A40, 00000000:81:00.0, 545.23.08, 47, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:06:49.528, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:06:49.529, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:06:49.530, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:07:49.530, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 0 %, 0 %, 46068 MiB, 45100 MiB
2023/12/12 14:07:49.532, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:07:49.533, NVIDIA A40, 00000000:41:00.0, 545.23.08, 53, 3 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 14:07:49.533, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:07:49.534, NVIDIA A40, 00000000:81:00.0, 545.23.08, 47, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 14:07:49.534, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:07:49.535, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:07:49.536, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:08:49.537, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 0 %, 0 %, 46068 MiB, 45100 MiB
2023/12/12 14:08:49.540, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:08:49.541, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 14:08:49.541, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:08:49.544, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 41 %, 27 %, 46068 MiB, 35691 MiB
2023/12/12 14:08:49.545, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:08:49.545, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:08:49.546, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:09:49.547, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45102 MiB
2023/12/12 14:09:49.549, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:09:49.550, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 8 %, 3 %, 46068 MiB, 35691 MiB
2023/12/12 14:09:49.550, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:09:49.551, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 14:09:49.551, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:09:49.552, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:09:49.553, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:10:49.554, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 12 %, 3 %, 46068 MiB, 45102 MiB
2023/12/12 14:10:49.555, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:10:49.556, NVIDIA A40, 00000000:41:00.0, 545.23.08, 53, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 14:10:49.556, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 14:10:49.557, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 2 %, 1 %, 46068 MiB, 35691 MiB
